title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
"Fall in Love with Southern Delaware Cooler Weather, Warm Beaches and Open-Air Fun",urn:contentItem:63KJ-TC41-JB72-12J0-00000-00,2021-09-12,"September 12, 2021 Sunday",203,1,U.S. Federal; Delaware,2021-09-12,PR Newswire,,News,Available,8054,PRNEWS2021,665 words,,665,English,38761
NASS - Delaware Field Office: Delaware September Crop Forecast,urn:contentItem:63K9-5431-DYG2-R18V-00000-00,2021-09-11,"September 11, 2021 Saturday",203,2,U.S. Federal; Delaware,2021-09-11,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2021,242 words,Targeted News Service,242,English,38761
Office of Open Records Grants Delaware Riverkeeper Network Appeal,urn:contentItem:63KY-2N01-JC11-137X-00000-00,2021-09-14,"September 14, 2021 Tuesday",200,3,U.S. Federal; Pennsylvania,2021-09-14,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2021,386 words,Targeted News Service,386,English,38761
U.S. Patents Awarded to Inventors in Delaware (Sept. 10),urn:contentItem:63K4-5J31-DYG2-R0KY-00000-00,2021-09-10,"September 10, 2021 Friday",199,4,U.S. Federal; Delaware; International; Pennsylvania; Virginia,2021-09-10,Targeted News Service,Targeted News Service Targeted News Service,News,Available,299219,TARGET2021,362 words,Targeted News Service Targeted News Service,362,English,38761
Federal Contracts Awarded to Companies in Delaware (Sept. 16),urn:contentItem:63MD-0J11-JC11-11JX-00000-00,2021-09-16,"September 16, 2021 Thursday",199,5,U.S. Federal; Delaware; Dist. of Columbia; Virginia,2021-09-16,Targeted News Service,"by Marlyn Vitin, Targeted News Service",News,Available,299219,TARGET2021,270 words,"by Marlyn Vitin, Targeted News Service",270,English,38761
Delaware to Use $110M in ARPA Funds to Connect Residents,urn:contentItem:63MJ-9FH1-DY8S-B1YG-00000-00,2021-09-16,"September 16, 2021 Thursday",199,6,U.S. Federal; Delaware,2021-09-16,Government TechNology,Jule Pattison-Gordon Government Technology,News,Available,474046,Government Techn KR,708 words,Jule Pattison-Gordon Government Technology,708,English,38761
"UNCLAIMED PROPERTY MONEY MATCH PROGRAM REUNITES OVER $900,000 TO DELAWARE TAXPAYERS",urn:contentItem:63KW-RX31-F12F-F1NS-00000-00,2021-09-13,"September 13, 2021 Monday",199,7,U.S. Federal; Delaware,2021-09-13,US Fed News,,News,Available,282801,USFDNW2021,390 words,,390,English,38761
"UNCLAIMED PROPERTY MONEY MATCH PROGRAM REUNITES OVER $900,000 TO DELAWARE TAXPAYERS",urn:contentItem:63KW-DMD1-JCBF-S0NH-00000-00,2021-09-13,"September 13, 2021 Monday",199,8,U.S. Federal; Delaware,2021-09-13,States News Service,States News Service,News,Available,8058,SNS2021,363 words,States News Service,363,English,38761
FOOTBALL | Georgetown Defeats Delaware State in Thrilling Season Opener,urn:contentItem:63MB-1481-JBSN-34H3-00000-00,2021-09-15,"September 15, 2021 Wednesday",199,9,U.S. Federal; Delaware,2021-09-15,University Wire,,News,Available,172244,UWIRE2021,718 words,,718,English,38761
BASF Wins $85M In Antitrust Damages From Delaware Trial,urn:contentItem:63N0-SRB1-DYBF-K0S3-00000-00,2021-09-15,"September 15, 2021 Wednesday",199,10,U.S. Federal; Delaware; International,2021-09-15,Law360 Legal News - Corporate,Jeff Montgomery,News,Available,475178,LAWLNW2021,670 words,Jeff Montgomery,670,English,38761
DELAWARE DEPARTMENT OF LABOR HOSTS JOB FAIRS THROUGHOUT SEPTEMBER ATTRACTING HUNDREDS OF JOB SEEKERS,urn:contentItem:63NT-5DP1-F12F-F1KW-00000-00,2021-09-22,"September 22, 2021 Wednesday",206,1,U.S. Federal; Delaware,2021-09-22,US Fed News,,News,Available,282801,USFDNW2021,246 words,,246,English,39050
DELAWARE DEPARTMENT OF LABOR HOSTS JOB FAIRS THROUGHOUT SEPTEMBER ATTRACTING HUNDREDS OF JOB SEEKERS,urn:contentItem:63NT-TSS1-JDKC-R4RB-00000-00,2021-09-22,"September 22, 2021 Wednesday",204,2,U.S. Federal; Delaware; New Jersey,2021-09-22,US Fed News,,News,Available,282801,USFDNW2021,677 words,,677,English,39050
DELAWARE DEPARTMENT OF LABOR HOSTS JOB FAIRS THROUGHOUT SEPTEMBER ATTRACTING HUNDREDS OF JOB SEEKERS,urn:contentItem:63NW-M7G1-DYTH-G4GB-00000-00,2021-09-22,"September 22, 2021 Wednesday",204,3,U.S. Federal; Delaware; New Jersey,2021-09-22,States News Service,States News Service,News,Available,8058,SNS2021,649 words,States News Service,649,English,39050
DOVER POLICE AND DELAWARE DEPARTMENT OF CORRECTION STOP CONTRABAND FROM ENTERING PRISON,urn:contentItem:63NN-TP61-F12F-F1G4-00000-00,2021-09-21,"September 21, 2021 Tuesday",203,4,U.S. Federal; Delaware,2021-09-21,US Fed News,,News,Available,282801,USFDNW2021,281 words,,281,English,39050
Appraisal Waivers Are Enforceable Under Delaware Law,urn:contentItem:63NG-1TH1-JCMN-Y4KH-00000-00,2021-09-21,"September 21, 2021 Tuesday",200,5,U.S. Federal; Delaware,2021-09-21,JD Supra,Troutman Pepper,News,Available,484257,JSUP-5263,709 words,Troutman Pepper,709,English,39050
Federal Contracts Awarded to Companies in Delaware (Sept. 21),urn:contentItem:63NF-VGY1-DYG2-R4MC-00000-00,2021-09-21,"September 21, 2021 Tuesday",200,6,U.S. Federal; Delaware; New Hampshire; Virginia,2021-09-21,Targeted News Service,"by Marlyn Vitin, Targeted News Service",News,Available,299219,TARGET2021,372 words,"by Marlyn Vitin, Targeted News Service",372,English,39050
Delaware Supreme Court Enforces Waiver of Statutory Appraisal Rights,urn:contentItem:63MM-4XF1-JCMN-Y55B-00000-00,2021-09-17,"September 17, 2021 Friday",200,7,U.S. Federal; Delaware,2021-09-17,JD Supra,Wilson Sonsini Goodrich & Rosati,News,Available,484257,JSUP-5263,939 words,Wilson Sonsini Goodrich & Rosati,939,English,39050
Rutgers football to take on Delaware on Saturday,urn:contentItem:63NK-W831-DY7P-T54X-00000-00,2021-09-17,"September 17, 2021 Friday",199,8,U.S. Federal; Delaware,2021-09-17,University Wire,Jack Bisaha,News,Available,172244,UWIRE2021,630 words,Jack Bisaha,630,English,39050
Delaware Supreme Court Upholds Enforceability of Appraisal Rights Waiver,urn:contentItem:63NP-1DV1-JCMN-Y04D-00000-00,2021-09-22,"September 22, 2021 Wednesday",199,9,U.S. Federal; Delaware,2021-09-22,JD Supra,McGuireWoods LLP,News,Available,484257,JSUP-5263,1000 words,McGuireWoods LLP,1000,English,39050
JMU volleyball goes 2-0 over the weekend against Delaware,urn:contentItem:63NC-6KC1-JBSN-3071-00000-00,2021-09-20,"September 20, 2021 Monday",199,10,U.S. Federal; Delaware,2021-09-20,University Wire,Christine Brady | The Breeze,News,Available,172244,UWIRE2021,332 words,Christine Brady | The Breeze,332,English,39050
ADDITIONAL DELAWARE HUNTING SEASONS OPENING IN OCTOBER,urn:contentItem:63RC-DG81-JCBF-S422-00000-00,2021-09-30,"September 30, 2021 Thursday",208,1,U.S. Federal; Delaware; Virginia,2021-09-30,States News Service,States News Service,News,Available,8058,SNS2021,683 words,States News Service,683,English,37019
ADDITIONAL DELAWARE HUNTING SEASONS OPENING IN OCTOBER,urn:contentItem:63RC-DG81-JCBF-S41D-00000-00,2021-09-30,"September 30, 2021 Thursday",208,2,U.S. Federal; Delaware; Virginia,2021-09-30,States News Service,States News Service,News,Available,8058,SNS2021,693 words,States News Service,693,English,37019
ADDITIONAL DELAWARE HUNTING SEASONS OPENING IN OCTOBER,urn:contentItem:63RH-8361-JDKC-R37V-00000-00,2021-09-30,"September 30, 2021 Thursday",208,3,U.S. Federal; Delaware; Virginia,2021-09-30,US Fed News,,News,Available,282801,USFDNW2021,731 words,,731,English,37019
Carper and Biden Administration Announce Award to University of Delaware Sen. Thomas R. Carper (D- DE ) News Release,urn:contentItem:63PH-P231-JCCP-02KM-00000-00,2021-09-24,"September 24, 2021",206,4,U.S. Federal; Delaware,2021-09-24,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2021,512 words,,512,English,37019
Notice of Public Meetings of the Delaware Advisory Committee; Corrections,urn:contentItem:63R4-SPM1-DYVR-P3T0-00000-00,2021-09-29,"September 29, 2021",204,5,U.S. Federal; Delaware,2021-09-29,Government Publications & Documents,,News,Available,247474,GOVPUB2021,204 words,,204,English,37019
"DPH ORAL HEALTH PROGRAM, AAP DELAWARE CHAPTER PROMOTE EARLY LITERACY, DENTAL CARE THROUGH BOOK PROGRAM",urn:contentItem:63RC-DG81-JCBF-S3BY-00000-00,2021-09-28,"September 28, 2021 Tuesday",203,6,U.S. Federal; Delaware,2021-09-28,States News Service,States News Service,News,Available,8058,SNS2021,506 words,States News Service,506,English,37019
UNIVERSITY OF DELAWARE AND DELAWARE EMERGENCY MANAGEMENT AGENCY PARTNER TO SUPPORT LONG-TERM RECOVERY,urn:contentItem:63R5-FGV1-JDKC-R33K-00000-00,2021-09-29,"September 29, 2021 Wednesday",203,7,U.S. Federal; Delaware,2021-09-29,US Fed News,,News,Available,282801,USFDNW2021,370 words,,370,English,37019
OCTOBER IS DELAWARE CYBER SECURITY AWARENESS MONTH,urn:contentItem:63R5-F7B1-JCBF-S0KX-00000-00,2021-09-29,"September 29, 2021 Wednesday",201,8,U.S. Federal; Delaware,2021-09-29,States News Service,States News Service,News,Available,8058,SNS2021,689 words,States News Service,689,English,37019
OCTOBER IS DELAWARE CYBER SECURITY AWARENESS MONTH,urn:contentItem:63R5-FGV1-JDKC-R33J-00000-00,2021-09-29,"September 29, 2021 Wednesday",201,9,U.S. Federal; Delaware,2021-09-29,US Fed News,,News,Available,282801,USFDNW2021,283 words,,283,English,37019
Delaware Supreme Court Affirms the Use of Stockholders Agreements to Waive Appraisal Rights,urn:contentItem:63R5-SVV1-F03R-N0RG-00000-00,2021-09-29,"September 29, 2021 Wednesday",201,10,U.S. Federal; Delaware,2021-09-29,JD Supra,Sheppard Mullin Richter & Hampton LLP,News,Available,484257,JSUP-5263,1504 words,Sheppard Mullin Richter & Hampton LLP,1504,English,37019
DELAWARE ANNOUNCES COMMUNITY INVESTMENT RECOVERY FUND FOR DELAWARE NONPROFITS,urn:contentItem:63T7-BRJ1-JDKC-R06V-00000-00,2021-10-07,"October 7, 2021 Thursday",210,1,U.S. Federal; Delaware,2021-10-07,US Fed News,,News,Available,282801,USFDNW2021,603 words,,603,English,37143
DELAWARE ANNOUNCES COMMUNITY INVESTMENT RECOVERY FUND FOR DELAWARE NONPROFITS,urn:contentItem:63SW-9251-JCBF-S4KX-00000-00,2021-10-07,"October 7, 2021 Thursday",210,2,U.S. Federal; Delaware,2021-10-07,States News Service,States News Service,News,Available,8058,SNS2021,546 words,States News Service,546,English,37143
The Corporate State of Delaware,urn:contentItem:63S7-MNM1-F03R-N1DF-00000-00,2021-10-04,"October 4, 2021 Monday",204,3,U.S. Federal; Delaware; International; Michigan; Nevada; New Jersey; New York; South Dakota; Wyoming,2021-10-04,The American Prospect Blogs,Amelia Pollard,News,Available,484282,TPPD-0001,4309 words,Amelia Pollard,4309,English,37143
Canalside Inn Brings Awareness To Adopt-A-(Shelter) Dog Month By Supporting Delaware Humane Association,urn:contentItem:63SV-MSS1-DXP3-R0RH-00000-00,2021-10-07,"October 7, 2021 Thursday",203,4,U.S. Federal; Delaware,2021-10-07,PR Newswire,,News,Available,8054,PRNEWS2021,424 words,,424,English,37143
Delaware Supreme Court Issues Two Opinions Simplifying Delaware Law on Derivative Claims,urn:contentItem:63RR-8C51-F03R-N3GH-00000-00,2021-10-01,"October 1, 2021 Friday",203,5,U.S. Federal; Delaware,2021-10-01,JD Supra,"Skadden, Arps, Slate, Meagher & Flom LLP",News,Available,484257,JSUP-5263,1374 words,"Skadden, Arps, Slate, Meagher & Flom LLP",1374,English,37143
Greenberg Traurig Adds Shareholder In Delaware,urn:contentItem:63T3-BST1-JBWC-W16W-00000-00,2021-10-05,"October 5, 2021 Tuesday",202,6,U.S. Federal; Delaware; New York,2021-10-05,Law360 Legal News - Corporate,Rose Krebs,News,Available,475178,LAWLNW2021,665 words,Rose Krebs,665,English,37143
Greenberg Traurig Adds Corporate Shareholder in Delaware,urn:contentItem:63SF-3W81-DYG2-R25J-00000-00,2021-10-05,"October 5, 2021 Tuesday",201,7,U.S. Federal; Delaware; North Carolina,2021-10-05,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2021,285 words,Targeted News Service,285,English,37143
"EPA AWARDS $600,000 TO DELAWARE FOR WETLANDS PROTECTION",urn:contentItem:63TG-55K1-F12F-F2WD-00000-00,2021-10-07,"October 7, 2021 Thursday",201,8,U.S. Federal; Delaware; Pennsylvania,2021-10-07,US Fed News,,News,Available,282801,USFDNW2021,272 words,,272,English,37143
"EPA AWARDS $600,000 TO DELAWARE FOR WETLANDS PROTECTION",urn:contentItem:63T0-R571-JCBF-S03B-00000-00,2021-10-07,"October 7, 2021 Thursday",201,9,U.S. Federal; Delaware,2021-10-07,States News Service,States News Service,News,Available,8058,SNS2021,271 words,States News Service,271,English,37143
"EPA AWARDS $600,000 TO DELAWARE FOR WETLANDS PROTECTION",urn:contentItem:63T1-J4G1-F12F-F29K-00000-00,2021-10-07,"October 7, 2021 Thursday",201,10,U.S. Federal; Delaware,2021-10-07,US Fed News,,News,Available,282801,USFDNW2021,304 words,,304,English,37143
DNREC ANNOUNCES THE 2022 DELAWARE WETLANDS CONFERENCE,urn:contentItem:63VC-13X1-DYTH-G3DF-00000-00,2021-10-14,"October 14, 2021 Thursday",208,1,U.S. Federal; Delaware,2021-10-14,States News Service,States News Service,News,Available,8058,SNS2021,494 words,States News Service,494,English,40404
DNREC ANNOUNCES THE 2022 DELAWARE WETLANDS CONFERENCE,urn:contentItem:63VG-VP21-JDKC-R37F-00000-00,2021-10-14,"October 14, 2021 Thursday",207,2,U.S. Federal; Delaware,2021-10-14,US Fed News,,News,Available,282801,USFDNW2021,545 words,,545,English,40404
Del. Gov. Carney: Delaware Announces Community Investment Recovery Fund for Delaware Nonprofits,urn:contentItem:63T2-6K01-JC11-11R3-00000-00,2021-10-08,"October 8, 2021 Friday",207,3,U.S. Federal; Delaware,2021-10-08,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2021,541 words,Targeted News Service,541,English,40404
U.S. Patents Awarded to Inventors in Delaware (Oct. 11),urn:contentItem:63TR-8411-DYG2-R35F-00000-00,2021-10-11,"October 11, 2021 Monday",204,4,U.S. Federal; Delaware; Missouri; New Jersey; New York; Ohio; Pennsylvania; Virginia,2021-10-11,Targeted News Service,Targeted News Service Targeted News Service,News,Available,299219,TARGET2021,358 words,Targeted News Service Targeted News Service,358,English,40404
BRANDYWINE 'S JAHSHA TABRON NAMED 2022 DELAWARE TEACHER OF THE YEAR,urn:contentItem:63TV-Y581-F12F-F1KK-00000-00,2021-10-11,"October 11, 2021 Monday",204,5,U.S. Federal; Delaware,2021-10-11,US Fed News,,News,Available,282801,USFDNW2021,926 words,,926,English,40404
NASS - Delaware Field Office: Delaware Crop Production Summary Report,urn:contentItem:63V3-R651-DYG2-R35S-00000-00,2021-10-13,"October 13, 2021 Wednesday",204,6,U.S. Federal; Delaware,2021-10-13,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2021,213 words,Targeted News Service,213,English,40404
Town honors first Black tow truck business owner in Delaware,urn:contentItem:63TG-D191-DYMD-6004-00000-00,2021-10-10,"October 10, 2021 Sunday",202,7,U.S. Federal; Delaware,2021-10-10,The Associated Press State & Local Wire,"MIKE FINNEY, Delaware State News",News,Available,304479,APST2021,834 words,"MIKE FINNEY, Delaware State News",834,English,40404
"Protect Our Care Urges Senators Carper and Coons to Stand Up for Patients and Lower Drug Costs With New Delaware Poll, Radio Ad",urn:contentItem:63VB-1MH1-JC11-14XG-00000-00,2021-10-14,"October 14, 2021 Thursday",201,8,U.S. Federal; Delaware,2021-10-14,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2021,544 words,Targeted News Service,544,English,40404
"Delaware state auditor indicted on misconduct, theft",urn:contentItem:63TV-P1K1-JCMN-Y4SJ-00000-00,2021-10-11,"October 11, 2021 Monday",201,9,U.S. Federal; Delaware,2021-10-11,Axios,Ivana Saric,News,Available,484226,AXIO-10009544,254 words,Ivana Saric,254,English,40404
DELAWARE 'S CANCER MORTALITY RATES CONTINUE TO DECREASE; PUBLIC HEALTH RELEASES LATEST CANCER REPORT,urn:contentItem:63TY-2P81-DYTH-G1DR-00000-00,2021-10-11,"October 11, 2021 Monday",201,10,U.S. Federal; Delaware,2021-10-11,States News Service,States News Service,News,Available,8058,SNS2021,2021 words,States News Service,2021,English,40404
Sen. Coons secures Delaware wins in introduced government funding bills Sen. Christopher A. Coons (D- DE ) News Release,urn:contentItem:63WV-00Y1-JCCP-04HG-00000-00,2021-10-20,"October 20, 2021",205,1,U.S. Federal; Delaware; International,2021-10-20,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2021,2030 words,,2030,English,39640
DELAWARE STATE UNIVERSITY PROJECT SEEKS INPUT ON DNREC OUTREACH,urn:contentItem:63WB-RCR1-JDKC-R1MP-00000-00,2021-10-18,"October 18, 2021 Monday",205,2,U.S. Federal; Delaware,2021-10-18,US Fed News,,News,Available,282801,USFDNW2021,584 words,,584,English,39640
DELAWARE STATE UNIVERSITY PROJECT SEEKS INPUT ON DNREC OUTREACH,urn:contentItem:63WB-B821-JCBF-S54V-00000-00,2021-10-18,"October 18, 2021 Monday",205,3,U.S. Federal; Delaware,2021-10-18,States News Service,States News Service,News,Available,8058,SNS2021,533 words,States News Service,533,English,39640
"RECAP: CAPITO, CARPER HOST COMMITTEE HEARING IN DELAWARE ON DRINKING WATER INFRASTRUCTURE",urn:contentItem:63VP-GH51-DYTH-G52H-00000-00,2021-10-15,"October 15, 2021 Friday",204,4,U.S. Federal; Delaware; International; West Virginia,2021-10-15,States News Service,States News Service,News,Available,8058,SNS2021,357 words,States News Service,357,English,39640
"Sens. Capito, Carper Host Committee Hearing in Delaware on Drinking Water Infrastructure",urn:contentItem:63VS-0291-JC11-13TS-00000-00,2021-10-16,"October 16, 2021 Saturday",204,5,U.S. Federal; Delaware; West Virginia,2021-10-16,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2021,366 words,Targeted News Service,366,English,39640
"Sens. Capito, Carper Host Committee Hearing in Delaware on Drinking Water Infrastructure",urn:contentItem:63VS-0291-JC11-13MS-00000-00,2021-10-16,"October 16, 2021 Saturday",204,6,U.S. Federal; Delaware; West Virginia,2021-10-16,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2021,378 words,Targeted News Service,378,English,39640
BLOCK HOUSE POND DELAWARE HISTORICAL MARKER UNVEILING,urn:contentItem:63X0-N0Y1-F12F-F53D-00000-00,2021-10-21,"October 21, 2021 Thursday",202,7,U.S. Federal; Delaware,2021-10-21,US Fed News,,News,Available,282801,USFDNW2021,303 words,,303,English,39640
BLOCK HOUSE POND DELAWARE HISTORICAL MARKER UNVEILING,urn:contentItem:63WV-TD41-DYTH-G156-00000-00,2021-10-21,"October 21, 2021 Thursday",202,8,U.S. Federal; Delaware,2021-10-21,States News Service,States News Service,News,Available,8058,SNS2021,278 words,States News Service,278,English,39640
Inside the locker room: previewing Delaware,urn:contentItem:63X0-9BB1-DY7P-T1RF-00000-00,2021-10-20,"October 20, 2021 Wednesday",202,9,U.S. Federal; Delaware,2021-10-20,University Wire,Christine Brady | The Breeze,News,Available,172244,UWIRE2021,953 words,Christine Brady | The Breeze,953,English,39640
ADMINISTRATOR POWER VISITS DELAWARE STATE UNIVERSITY,urn:contentItem:63WB-D851-JCBF-S1S1-00000-00,2021-10-18,"October 18, 2021 Monday",202,10,U.S. Federal; Delaware,2021-10-18,States News Service,States News Service,News,Available,8058,SNS2021,262 words,States News Service,262,English,39640
"Remarks in an Exchange With Reporters in New Castle, Delaware",urn:contentItem:63YR-7381-JCM3-J2HG-00000-00,2021-10-25,"October 25, 2021 Monday",206,1,U.S. Federal; Delaware; New Jersey,2021-10-25,Public Papers of the Presidents,,News,Available,5985,PRESDC2021,264 words,,264,English,44382
"e-Delaware.com is transforming the way businesses are launched in the United States e- Delaware , headquartered and licensed in Newark , Delaware , is a game-changing online platform that enables businesses to incorporate in the United States",urn:contentItem:63XY-55W1-JDPV-B01T-00000-00,2021-10-26,"October 26, 2021 Tuesday",204,2,U.S. Federal; Delaware,2021-10-26,GlobeNewswire,,News,Available,222091,PRIZNE2021,785 words,,785,English,44382
"Waters and University of Delaware Enter into Partnership, Plan 2022 Opening of Immerse Delaware Lab",urn:contentItem:63XX-3PC1-JCRR-04VT-00000-00,2021-10-26,"October 26, 2021 Tuesday",203,3,U.S. Federal,2021-10-26,Wireless News(Close-up Media),,News,Available,345215,WNCLPM2021,563 words,,563,English,44382
DELAWARE DIVISION OF PUBLIC HEALTH ADVISES VACCINE PROVIDERS TO OFFER BOOSTER DOSES FOR ALL THREE COVID-19 VACCINE BRANDS TO ELIGIBLE DELAWAREANS,urn:contentItem:63XP-P871-JDKC-R1S2-00000-00,2021-10-22,"October 22, 2021 Friday",202,4,U.S. Federal; Delaware,2021-10-22,US States News,,News,Available,296938,USSTNW2021,826 words,,826,English,44382
MAJOR DISASTER DECLARATION APPROVED FOR DELAWARE,urn:contentItem:63XP-P281-JCBF-S0HC-00000-00,2021-10-25,"October 25, 2021 Monday",202,5,U.S. Federal; Delaware,2021-10-25,States News Service,States News Service,News,Available,8058,SNS2021,412 words,States News Service,412,English,44382
MAYOR PURZYCKI SHARES NEWS FROM THE DELAWARE EMERGENCY MANAGEMENT AGENCY ABOUT PRESIDENT BIDEN'S DECLARATION OF MAJOR DISASTER IN DELAWARE,urn:contentItem:63Y4-T4N1-JDKC-R3N5-00000-00,2021-10-25,"October 25, 2021 Monday",201,6,U.S. Federal; Delaware,2021-10-25,US Fed News,,News,Available,282801,USFDNW2021,499 words,,499,English,44382
Waters and University of Delaware Enter into Bioprocessing Innovation Partnership,urn:contentItem:63XX-3PC1-JCRR-04G0-00000-00,2021-10-26,"October 26, 2021 Tuesday",201,7,U.S. Federal,2021-10-26,Manufacturing Close-Up,,News,Available,345179,MCCLPM2021,558 words,,558,English,44382
Waters and University of Delaware Update on Bioprocessing Innovation Partnership,urn:contentItem:63X1-YKJ1-JCRR-04TR-00000-00,2021-10-22,"October 22, 2021 Friday",201,8,U.S. Federal,2021-10-22,Wireless News(Close-up Media),,News,Available,345215,WNCLPM2021,558 words,,558,English,44382
Multiple Delaware Residents Indicted for Auto Insurance Fraud,urn:contentItem:63X3-8TG1-JBH5-P28W-00000-00,2021-10-22,"October 22, 2021 Friday",201,9,U.S. Federal; Delaware,2021-10-22,Insurance Journal - Wells Media,,News,Available,465774,WLINJN2021,441 words,,441,English,44382
Second half surge paves 22-10 win over Delaware,urn:contentItem:63XP-C221-DY7P-T4HF-00000-00,2021-10-23,"October 23, 2021 Saturday",201,10,U.S. Federal; Delaware,2021-10-23,University Wire,Matt Young | The Breeze,News,Available,172244,UWIRE2021,735 words,Matt Young | The Breeze,735,English,44382
Delaware 's congressional delegation applauds wins for Delaware in newly signed defense bill Sen. Christopher A. Coons (D- DE ) News Release,urn:contentItem:675R-JT91-JCCP-0255-00000-00,2022-12-23,"December 23, 2022",233,1,U.S. Federal; Delaware,2022-12-23,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2022,790 words,,790,English,42409
"CARPER, COONS, BLUNT ROCHESTER ANNOUNCE NEARLY $100 MILLION TO IMPROVE COMMUNITIES IN DELAWARE Sen. Thomas R. Carper (D- DE ) News Release",urn:contentItem:675R-JT91-JCCP-022X-00000-00,2022-12-23,"December 23, 2022",229,2,U.S. Federal; Delaware; Illinois,2022-12-23,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2022,811 words,,811,English,42409
"CARPER, COONS, BLUNT ROCHESTER ANNOUNCE NEARLY $100 MILLION TO IMPROVE COMMUNITIES IN DELAWARE Rep. Lisa Blunt Rochester (D- DE ) News Release",urn:contentItem:675R-JT91-JCCP-0286-00000-00,2022-12-23,"December 23, 2022",229,3,U.S. Federal; Delaware; Dist. of Columbia; Illinois,2022-12-23,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2022,790 words,,790,English,42409
"ADDITIONAL DELAWARE DEER HUNTING SEASONS OPEN IN JANUARY, AS NUMEROUS OTHER HUNTING AND TRAPPING SEASONS CONTINUE",urn:contentItem:6766-B6S1-JCBF-S3CM-00000-00,2022-12-28,"December 28, 2022 Wednesday",229,4,U.S. Federal; Delaware,2022-12-28,States News Service,States News Service,News,Available,8058,SNS2022,992 words,States News Service,992,English,42409
"ADDITIONAL DELAWARE DEER HUNTING SEASONS OPEN IN JANUARY, AS NUMEROUS OTHER HUNTING AND TRAPPING SEASONS CONTINUE",urn:contentItem:676B-61W1-JDKC-R2HT-00000-00,2022-12-28,"December 28, 2022 Wednesday",229,5,U.S. Federal; Delaware,2022-12-28,US Fed News,,News,Available,282801,USFDNW2022,1033 words,,1033,English,42409
"REP. BLUNT ROCHESTER VOTES TO FUND GOVERNMENT, SECURES KEY PROVISIONS FOR DELAWARE Rep. Lisa Blunt Rochester (D- DE ) News Release",urn:contentItem:675R-JT91-JCCP-0285-00000-00,2022-12-23,"December 23, 2022",229,6,U.S. Federal; Delaware,2022-12-23,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2022,645 words,,645,English,42409
Delaware 's congressional delegation applauds wins for Delaware in newly signed defense bill,urn:contentItem:675R-JT91-JCCP-01Y8-00000-00,2022-12-23,"December 23, 2022",227,7,U.S. Federal; Delaware,2022-12-23,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2022,777 words,,777,English,42409
DELAWARE 'S CONGRESSIONAL DELEGATION APPLAUDS WINS FOR DELAWARE IN NEWLY SIGNED DEFENSE BILL,urn:contentItem:6758-0PK1-JCBF-S048-00000-00,2022-12-23,"December 23, 2022 Friday",226,8,U.S. Federal; Delaware,2022-12-23,States News Service,States News Service,News,Available,8058,SNS2022,767 words,States News Service,767,English,42409
Sen. Christopher Coons: Delaware 's Congressional Delegation Applauds Wins For Delaware In Newly Signed Defense Bill,urn:contentItem:6759-MSJ1-JC11-1122-00000-00,2022-12-24,"December 24, 2022 Saturday",226,9,U.S. Federal; Delaware,2022-12-24,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2022,802 words,Targeted News Service,802,English,42409
USPTO ISSUES TRADEMARK: THE TOWN OF WHITEHALL DELAWARE,urn:contentItem:6769-6GN1-F12F-F12G-00000-00,2022-12-29,"December 29, 2022 Thursday",225,10,U.S. Federal; Delaware; Virginia,2022-12-29,US Fed News,,News,Available,282801,USFDNW2022,344 words,,344,English,42409
Delaware Investments National Municipal Income Fund ( NYSE :VFL) Trading 1.3% Higher,urn:contentItem:676T-YRV1-JB40-X3NK-00000-00,2022-12-31,"December 31, 2022 Saturday",229,1,U.S. Federal; Delaware,2022-12-31,American Banking and Market News,,News,Available,439934,AMBNWS2022,489 words,,489,English,44153
Delaware Investments National Municipal Income Fund ( NYSE :VFL) Trading 1.3% Higher,urn:contentItem:5VPN-RWX1-DXK2-M3G5-00000-00,2022-12-31,"December 31, 2022 Saturday",229,2,U.S. Federal; Delaware,2022-12-31,American Banking and Market News,,News,Available,439934,AMBNWS2022,489 words,,489,English,44153
